"TALHAO";"PARCELA";"COD_ARVORE";"CAP";"HT";"CATEGORIA";"HD"
3656;110;302;57,4;0;"Bifurcadaacima1.30";27,3
3656;110;303;51,4;25,2;"Normal";27,3
3656;110;305;62;27,3;"Normal";27,3
3656;110;306;53,5;27,1;"Normal";27,3
3656;110;307;51,3;0;"Normal";27,3
3656;110;308;55,3;0;"Normal";27,3
3656;110;401;44;0;"Normal";27,3
3656;110;402;50,6;0;"Normal";27,3
3656;110;501;62,8;0;"Normal";27,3
3656;110;502;51,7;0;"Normal";27,3
3656;110;503;49,7;0;"Normal";27,3
3656;111;101;47,7;0;"Bifurcadaacima1.30";21,1
3656;111;102;48,3;21,1;"Normal";21,1
3656;111;103;53,9;0;"Bifurcadaabaixo1.30";21,1
3656;111;103;15;0;"Outros Fustes";21,1
3656;111;201;49;21,1;"Normal";21,1
3656;111;202;49,3;0;"Bifurcadaacima1.30";21,1
3656;111;203;44,2;0;"Bifurcadaabaixo1.30";21,1
3656;111;203;30,8;0;"Outros Fustes";21,1
3656;111;204;41;20,6;"Normal";21,1
3656;111;205;46,8;20,8;"Normal";21,1
3656;111;301;45;21,2;"Normal";21,1
3656;111;302;38,4;20,1;"Normal";21,1
3656;111;303;50,2;22;"Dominante";21,1
3656;111;304;42,7;20,7;"Normal";21,1
3656;111;305;44,2;0;"Normal";21,1
3656;111;306;48,5;0;"Bifurcadaacima1.30";21,1
3656;111;401;0;0;"Falha";21,1
3656;111;402;46,6;0;"Normal";21,1
3656;111;403;45,3;0;"Normal";21,1
3656;111;404;45,4;0;"Normal";21,1
3656;111;405;41,7;0;"Bifurcadaabaixo1.30";21,1
3656;111;405;24,7;0;"Outros Fustes";21,1
3656;111;501;47,6;0;"Normal";21,1
3656;111;502;50;20,2;"Dominante";21,1
3656;112;101;55,1;0;"Bifurcadaacima1.30";22,75
3656;112;102;53,7;0;"Normal";22,75
3656;112;103;53,7;0;"Bifurcadaabaixo1.30";22,75
3656;112;103;23;0;"Outros Fustes";22,75
3656;112;201;0;0;"Falha";22,75
3656;112;202;59;0;"Bifurcadaacima1.30";22,75
3656;112;203;52,9;23,4;"Normal";22,75
3656;112;204;50,8;22,9;"Normal";22,75
3656;112;205;52,7;22,8;"Normal";22,75
3656;112;301;48,1;22,1;"Normal";22,75
3656;112;302;49,1;22,2;"Normal";22,75
3656;112;303;48,1;22;"Normal";22,75
3656;112;304;51;22,2;"Normal";22,75
3656;112;305;58,4;23,9;"Dominante";22,75
3656;112;401;55,7;0;"Bifurcadaacima1.30";22,75
3656;112;402;38,8;0;"Normal";22,75
3656;112;403;52;0;"Normal";22,75
3656;112;404;50,3;0;"Normal";22,75
3656;112;405;51,1;0;"Normal";22,75
3656;112;501;0;0;"Falha";22,75
3656;112;502;57,1;21,6;"Dominante";22,75
3656;112;503;47,9;0;"Normal";22,75
3656;113;101;50,2;22,6;"Normal";22,85
3656;113;102;52,6;22;"Normal";22,85
3656;113;103;52,5;22,7;"Normal";22,85
3656;113;201;45,1;0;"Bifurcadaacima1.30";22,85
3656;113;202;52,3;23;"Normal";22,85
3656;113;203;39,4;20,2;"Normal";22,85
3656;113;204;45,2;21,4;"Normal";22,85
3656;113;205;42,1;21,3;"Normal";22,85
3656;113;206;49,7;22;"Normal";22,85
3656;113;301;0;0;"Falha";22,85
3656;113;302;46,4;0;"Normal";22,85
3656;113;303;52,8;0;"Normal";22,85
3656;113;304;49,3;0;"Bifurcadaabaixo1.30";22,85
3656;113;304;20,1;0;"Outros Fustes";22,85
3656;113;305;48,9;0;"Normal";22,85
3656;113;306;50,8;0;"Bifurcadaacima1.30";22,85
3656;113;401;28;17;"Outros";22,85
3656;113;402;54,8;22,7;"Dominante";22,85
3656;113;403;51,4;0;"Bifurcadaacima1.30";22,85
3656;113;404;49,8;0;"Normal";22,85
3656;113;501;54,7;23;"Dominante";22,85
3656;113;502;44,8;0;"Normal";22,85
3656;114;101;43,7;20,6;"Normal";22,9
3656;114;102;43,1;0;"Bifurcadaacima1.30";22,9
3656;114;103;26;0;"Dominada";22,9
3656;114;402;53,5;0;"Bifurcadaacima1.30";22,9
3656;114;201;51,1;22,4;"Normal";22,9
3656;114;202;52,8;22,6;"Dominante";22,9
3656;114;203;50,6;23,5;"Normal";22,9
3656;114;204;0;0;"Falha";22,9
3656;114;205;52;0;"Bifurcadaacima1.30";22,9
3656;114;301;50,8;21,8;"Normal";22,9
3656;114;302;48,9;21,6;"Normal";22,9
3656;114;303;52,5;0;"Bifurcadaacima1.30";22,9
3656;114;304;50,1;23,2;"Normal";22,9
3656;114;305;41,4;21,2;"Normal";22,9
3656;114;401;54,2;0;"Bifurcadaabaixo1.30";22,9
3656;114;401;0;0;"CAP<9";22,9
3656;114;501;53,4;23,2;"Dominante";22,9
3656;114;403;51,4;0;"Normal";22,9
3656;114;404;49,7;0;"Normal";22,9
3656;114;405;57,2;0;"Bifurcadaacima1.30";22,9
3656;114;502;45;0;"Bifurcadaacima1.30";22,9
3656;115;503;46,8;0;"Normal";23,15
3656;115;101;51,6;0;"Bifurcadaacima1.30";23,15
3656;115;102;42,8;21,5;"Normal";23,15
3656;115;103;44,1;0;"Bifurcadaacima1.30";23,15
3656;115;201;51,3;22,3;"Normal";23,15
3656;115;202;47,4;21,7;"Normal";23,15
3656;115;203;44,9;0;"Bifurcadaabaixo1.30";23,15
3656;115;203;22;0;"Outros Fustes";23,15
3656;115;204;49;21,6;"Normal";23,15
3656;115;205;50,2;22,7;"Normal";23,15
3656;115;301;54,6;23,5;"Normal";23,15
3656;115;302;51,9;22,8;"Dominante";23,15
3656;115;303;45;21;"Normal";23,15
3656;115;304;46,9;0;"Normal";23,15
3656;115;305;46,7;0;"Normal";23,15
3656;115;306;47,4;0;"Normal";23,15
3656;115;401;54,1;23,5;"Dominante";23,15
3656;115;402;46,7;0;"Normal";23,15
3656;115;403;49,4;0;"Normal";23,15
3656;115;404;49,9;0;"Normal";23,15
3656;115;405;45,5;0;"Normal";23,15
3656;115;501;0;0;"Falha";23,15
3656;115;502;51,5;0;"Normal";23,15
3656;116;101;0;0;"Falha";22,55
3656;116;102;52,2;0;"Morta";22,55
3656;116;103;56;22,4;"Dominante";22,55
3656;116;201;55,9;22,7;"Dominante";22,55
3656;116;202;54,3;0;"Bifurcadaacima1.30";22,55
3656;116;203;52,2;22;"Normal";22,55
3656;116;204;52,7;22;"Normal";22,55
3656;116;301;44,8;21;"Normal";22,55
3656;116;302;44,9;20,8;"Normal";22,55
3656;116;303;45,4;20,7;"Normal";22,55
3656;116;304;47,8;21,3;"Normal";22,55
3656;116;305;39,3;0;"Normal";22,55
3656;116;401;0;0;"Falha";22,55
3656;116;402;52,3;0;"Bifurcadaabaixo1.30";22,55
3656;116;402;28,8;0;"Outros Fustes";22,55
3656;116;403;45,7;0;"Normal";22,55
3656;116;404;43,3;0;"Bifurcadaabaixo1.30";22,55
3656;116;404;29,1;0;"Outros Fustes";22,55
3656;116;405;45,5;0;"Bifurcadaacima1.30";22,55
3656;116;501;45;0;"Normal";22,55
3656;116;502;50,8;0;"Normal";22,55
3656;116;503;48,8;0;"Normal";22,55
3656;117;101;45,8;21,1;"Normal";21
3656;117;102;52,5;21,4;"Normal";21
3656;117;103;45,4;0;"Bifurcadaabaixo1.30";21
3656;117;103;25;0;"Outros Fustes";21
3656;117;201;50,4;0;"Bifurcadaacima1.30";21
3656;117;202;36,2;18,9;"Normal";21
3656;117;203;50,5;0;"Bifurcadaabaixo1.30";21
3656;117;203;22,2;0;"Outros Fustes";21
3656;117;204;42,7;0;"Bifurcadaacima1.30";21
3656;117;301;53,7;20,5;"Normal";21
3656;117;302;43,4;19,1;"Normal";21
3656;117;303;37,3;0;"Bifurcadaabaixo1.30";21
3656;117;303;35,9;0;"Outros Fustes";21
3656;117;304;54,2;21,2;"Dominante";21
3656;117;401;52,2;0;"Bifurcadaacima1.30";21
3656;117;402;53,6;21;"Normal";21
3656;117;403;48,5;20,3;"Normal";21
3656;117;404;45;0;"Bifurcadaacima1.30";21
3656;117;405;53;0;"Bifurcadaacima1.30";21
3656;117;406;54,6;20,8;"Dominante";21
3656;117;501;50,9;0;"Bifurcadaabaixo1.30";21
3656;117;501;22,1;0;"Outros Fustes";21
3656;117;502;46,7;0;"Normal";21
3656;118;101;51;21,9;"Dominante";22
3656;118;102;48,6;20,8;"Normal";22
3656;118;201;46,2;22,2;"Normal";22
3656;118;202;48,2;0;"Bifurcadaabaixo1.30";22
3656;118;202;26,9;0;"Outros Fustes";22
3656;118;203;49,5;21,4;"Normal";22
3656;118;204;45,7;20,7;"Normal";22
3656;118;301;49,5;21,4;"Normal";22
3656;118;302;49;22,5;"Normal";22
3656;118;303;48,4;22,6;"Normal";22
3656;118;304;51,8;0;"Normal";22
3656;118;305;45,7;0;"Normal";22
3656;118;306;49,7;0;"Normal";22
3656;118;401;50,8;22,1;"Dominante";22
3656;118;402;35,7;0;"Normal";22
3656;118;403;49,5;0;"Normal";22
3656;118;404;46,7;0;"Normal";22
3656;118;405;40,1;0;"Normal";22
3656;118;501;46,3;0;"Normal";22
3656;118;502;44,7;0;"Normal";22
3656;119;101;52,2;22,7;"Normal";23,75
3656;119;102;48;21,6;"Normal";23,75
3656;119;103;52,9;23,1;"Normal";23,75
3656;119;201;41,5;21,2;"Normal";23,75
3656;119;202;53,6;24,2;"Dominante";23,75
3656;119;203;47,3;23,1;"Normal";23,75
3656;119;204;52,4;23,4;"Normal";23,75
3656;119;205;42;21,8;"Normal";23,75
3656;119;301;43,8;0;"Normal";23,75
3656;119;302;46,9;0;"Normal";23,75
3656;119;303;53,5;0;"Normal";23,75
3656;119;304;54,7;23,3;"Dominante";23,75
3656;119;401;50;0;"Normal";23,75
3656;119;402;50,4;0;"Normal";23,75
3656;119;501;51,1;0;"Normal";23,75
3661;101;201;53,2;26,3;"Normal";27,85
3661;101;202;52,3;25,9;"Normal";27,85
3661;101;205;48,5;25,4;"Normal";27,85
3661;101;206;47,4;25,9;"Normal";27,85
3661;101;203;52,2;26;"Normal";27,85
3661;101;204;48,5;0;"Bifurcadaacima1.30";27,85
3661;101;303;54;0;"Normal";27,85
3661;101;304;46,4;0;"Normal";27,85
3661;101;301;57,6;27,1;"Normal";27,85
3661;101;302;51,6;0;"Normal";27,85
3661;101;103;50,3;25,4;"Normal";27,85
3661;101;402;55,2;0;"Normal";27,85
3661;101;403;59,1;27,5;"Dominante";27,85
3661;101;404;57,2;0;"Normal";27,85
3661;101;405;58,8;28,2;"Dominante";27,85
3661;101;501;52,1;0;"Normal";27,85
3661;101;502;51,9;0;"Normal";27,85
3661;101;503;54;0;"Normal";27,85
3661;101;504;50,8;0;"Normal";27,85
3661;101;401;42,1;0;"Normal";27,85
3661;101;102;53,3;26,5;"Normal";27,85
3661;101;305;51,1;0;"Normal";27,85
3661;101;306;54,3;0;"Normal";27,85
3661;101;101;58,1;27,2;"Normal";27,85
3661;102;101;57,8;27,8;"Normal";27,9
3661;102;102;38,4;0;"Dominada";27,9
3661;102;204;50,9;26,7;"Normal";27,9
3661;102;205;53,4;27,5;"Normal";27,9
3661;102;301;54;0;"Normal";27,9
3661;102;302;49,5;0;"Normal";27,9
3661;102;303;56,6;0;"Normal";27,9
3661;102;304;23,3;0;"Bifurcadaabaixo1.30";27,9
3661;102;304;22,3;0;"Outros Fustes";27,9
3661;102;305;0;0;"CAP<9";27,9
3661;102;103;57,5;27,6;"Normal";27,9
3661;102;104;56,7;26,7;"Normal";27,9
3661;102;201;58,4;27,2;"Normal";27,9
3661;102;202;59,5;27,3;"Dominante";27,9
3661;102;203;52,1;26,1;"Normal";27,9
3661;102;405;56,9;0;"Normal";27,9
3661;102;501;47,8;0;"Normal";27,9
3661;102;502;52,7;0;"Normal";27,9
3661;102;503;58;0;"Normal";27,9
3661;102;504;55,7;0;"Normal";27,9
3661;102;306;0;0;"Falha";27,9
3661;102;401;53,3;0;"Normal";27,9
3661;102;402;60;28,5;"Dominante";27,9
3661;102;403;57,4;0;"Normal";27,9
3661;102;404;56,9;0;"Normal";27,9
3661;103;102;52,7;26,9;"Normal";26,95
3661;103;103;52,5;25,7;"Normal";26,95
3661;103;104;50,5;26,2;"Normal";26,95
3661;103;101;52,3;26,2;"Normal";26,95
3661;103;301;54;0;"Normal";26,95
3661;103;302;52,5;0;"Normal";26,95
3661;103;303;49,9;0;"Normal";26,95
3661;103;304;40,5;0;"Normal";26,95
3661;103;305;52,8;0;"Normal";26,95
3661;103;401;55,7;26,9;"Dominante";26,95
3661;103;402;51,7;0;"Normal";26,95
3661;103;403;48,1;0;"Normal";26,95
3661;103;201;49;25;"Normal";26,95
3661;103;202;53,2;26,2;"Normal";26,95
3661;103;203;55,1;26,5;"Normal";26,95
3661;103;204;54,6;26,3;"Normal";26,95
3661;103;205;55,3;27,5;"Normal";26,95
3661;103;504;43,9;0;"Normal";26,95
3661;103;405;37,6;0;"Dominada";26,95
3661;103;501;48,6;0;"Normal";26,95
3661;103;502;55,4;0;"Normal";26,95
3661;103;404;56,2;27;"Dominante";26,95
3661;103;503;55,1;0;"Normal";26,95
3661;104;101;54,9;27,4;"Normal";27,1
3661;104;102;54;26,6;"Normal";27,1
3661;104;103;55,5;27,3;"Normal";27,1
3661;104;202;58,7;27,7;"Dominante";27,1
3661;104;203;56,9;27,2;"Normal";27,1
3661;104;204;56,4;27,8;"Normal";27,1
3661;104;201;59,9;25,5;"Dominante";27,1
3661;104;303;54,3;0;"Normal";27,1
3661;104;304;54,7;0;"Normal";27,1
3661;104;305;54,3;0;"Normal";27,1
3661;104;306;55,1;0;"Normal";27,1
3661;104;401;54,7;0;"Normal";27,1
3661;104;402;50,7;0;"Normal";27,1
3661;104;403;52,6;0;"Normal";27,1
3661;104;404;51,6;0;"Normal";27,1
3661;104;405;53,6;0;"Normal";27,1
3661;104;501;58,3;0;"Normal";27,1
3661;104;502;48,7;0;"Normal";27,1
3661;104;503;54,6;0;"Normal";27,1
3661;104;301;43,2;0;"Normal";27,1
3661;104;302;51,6;0;"Normal";27,1
3661;104;205;58,7;28,1;"Dominante";27,1
3661;105;103;51,1;25,8;"Normal";26,9
3661;105;104;54,5;25,7;"Normal";26,9
3661;105;202;49,9;26,2;"Normal";26,9
3661;105;203;55,8;26,9;"Normal";26,9
3661;105;204;52,2;25,7;"Normal";26,9
3661;105;201;49,8;25,9;"Normal";26,9
3661;105;302;52,7;0;"Normal";26,9
3661;105;303;57,1;0;"Normal";26,9
3661;105;304;59,3;27,3;"Dominante";26,9
3661;105;301;54,7;0;"Normal";26,9
3661;105;101;55,8;26,8;"Normal";26,9
3661;105;102;46,5;24,9;"Normal";26,9
3661;105;402;52,9;0;"Normal";26,9
3661;105;403;57,2;0;"Normal";26,9
3661;105;404;55,7;0;"Normal";26,9
3661;105;405;51,1;0;"Normal";26,9
3661;105;501;56,9;0;"Normal";26,9
3661;105;502;0;0;"Falha";26,9
3661;105;503;57,8;0;"Normal";26,9
3661;105;504;51,5;0;"Normal";26,9
3661;105;401;59,7;26,5;"Dominante";26,9
3661;105;305;51,8;0;"Normal";26,9
3661;105;306;53,7;0;"Normal";26,9
3661;106;102;53,6;27;"Normal";27,6
3661;106;101;53,8;25,5;"Normal";27,6
3661;106;204;56,5;27,4;"Normal";27,6
3661;106;205;53,1;26,2;"Normal";27,6
3661;106;301;50,1;0;"Normal";27,6
3661;106;302;49,3;0;"Normal";27,6
3661;106;303;49;0;"Normal";27,6
3661;106;304;48,9;0;"Normal";27,6
3661;106;401;59,2;0;"Normal";27,6
3661;106;402;57,5;0;"Bifurcadaacima1.30";27,6
3661;106;403;61,8;27,5;"Dominante";27,6
3661;106;404;56,4;0;"Normal";27,6
3661;106;405;48,3;0;"Normal";27,6
3661;106;501;56,4;0;"Normal";27,6
3661;106;502;55,7;0;"Normal";27,6
3661;106;503;54,8;0;"Normal";27,6
3661;106;504;62,2;27,7;"Dominante";27,6
3661;106;203;59,3;27,6;"Normal";27,6
3661;106;103;57,3;26,3;"Normal";27,6
3661;106;201;55;26,4;"Normal";27,6
3661;106;202;56,8;26,9;"Normal";27,6
3661;107;101;55,4;28,4;"Normal";26,35
3661;107;102;50,3;25,5;"Normal";26,35
3661;107;103;52,5;25,6;"Normal";26,35
3661;107;104;55,4;26,5;"Normal";26,35
3661;107;201;39,9;0;"Dominada";26,35
3661;107;202;52,8;26,1;"Normal";26,35
3661;107;203;53,3;25,7;"Normal";26,35
3661;107;204;59,3;27,1;"Normal";26,35
3661;107;205;39,7;0;"Dominada";26,35
3661;107;305;55,1;0;"Normal";26,35
3661;107;401;54,7;0;"Normal";26,35
3661;107;402;53;0;"Normal";26,35
3661;107;403;53,8;0;"Normal";26,35
3661;107;404;55,8;0;"Normal";26,35
3661;107;405;56,5;0;"Normal";26,35
3661;107;501;56,9;27,1;"Dominante";26,35
3661;107;502;51,8;0;"Normal";26,35
3661;107;503;51,9;0;"Normal";26,35
3661;107;301;56,7;25,6;"Dominante";26,35
3661;107;302;54,8;0;"Normal";26,35
3661;107;303;53;0;"Normal";26,35
3661;107;304;55,3;0;"Normal";26,35
3661;108;202;54,6;24,5;"Normal";26,95
3661;108;203;54,7;24,2;"Normal";26,95
3661;108;204;50,2;23,7;"Normal";26,95
3661;108;205;51,1;24,7;"Normal";26,95
3661;108;301;55,6;0;"Normal";26,95
3661;108;302;45,5;0;"Normal";26,95
3661;108;303;47,3;0;"Normal";26,95
3661;108;304;54;0;"Normal";26,95
3661;108;305;51,5;0;"Normal";26,95
3661;108;401;57,7;0;"Normal";26,95
3661;108;402;58,6;26,2;"Dominante";26,95
3661;108;403;62,3;27,7;"Dominante";26,95
3661;108;404;51,7;0;"Normal";26,95
3661;108;501;56,9;0;"Normal";26,95
3661;108;502;56;0;"Normal";26,95
3661;108;503;52,7;0;"Normal";26,95
3661;108;102;58,1;25,3;"Normal";26,95
3661;108;103;52,8;26,1;"Normal";26,95
3661;108;201;52;25;"Normal";26,95
3661;108;101;54,2;25,4;"Normal";26,95
3661;109;101;61,4;25,4;"Dominante";25,3
3661;109;102;59,7;25,2;"Dominante";25,3
3661;109;103;53,3;24,5;"Normal";25,3
3661;109;104;53,4;24,4;"Normal";25,3
3661;109;201;51,9;22,6;"Normal";25,3
3661;109;202;48,5;0;"Morta";25,3
3661;109;203;51,6;24,5;"Normal";25,3
3661;109;303;51;0;"Normal";25,3
3661;109;304;54,3;0;"Normal";25,3
3661;109;305;46,4;0;"Normal";25,3
3661;109;402;54,6;0;"Normal";25,3
3661;109;403;55,9;0;"Normal";25,3
3661;109;404;55,5;0;"Normal";25,3
3661;109;501;41,1;0;"Morta";25,3
3661;109;502;54,3;0;"Normal";25,3
3661;109;503;52;0;"Morta";25,3
3661;109;204;51;23,5;"Normal";25,3
3661;109;205;0;0;"Falha";25,3
3661;109;301;50,9;22,6;"Normal";25,3
3661;109;302;54;0;"Normal";25,3
3661;110;104;54,8;25,1;"Normal";25,85
3661;110;201;57,1;25,1;"Normal";25,85
3661;110;202;52,2;25,6;"Normal";25,85
3661;110;203;54,8;26,6;"Normal";25,85
3661;110;204;55,1;26,1;"Dominante";25,85
3661;110;205;47,2;0;"Normal";25,85
3661;110;206;57,4;0;"Normal";25,85
3661;110;301;54,5;0;"Normal";25,85
3661;110;302;56,5;0;"Normal";25,85
3661;110;303;53;0;"Normal";25,85
3661;110;304;61,6;0;"Normal";25,85
3661;110;401;55,1;0;"Normal";25,85
3661;110;402;53,5;0;"Normal";25,85
3661;110;403;51;0;"Normal";25,85
3661;110;404;59,3;25,6;"Dominante";25,85
3661;110;405;58,9;0;"Normal";25,85
3661;110;501;57,4;0;"Normal";25,85
3661;110;502;44,9;0;"Normal";25,85
3661;110;503;50,1;0;"Normal";25,85
3661;110;101;57;27,2;"Normal";25,85
3661;110;102;54,4;25,3;"Normal";25,85
3661;110;103;48,5;24,8;"Normal";25,85
3661;111;101;57,9;24,8;"Dominante";24,85
3661;111;202;44,6;0;"Morta";24,85
3661;111;103;55,5;23,4;"Normal";24,85
3661;111;104;42,7;0;"Morta";24,85
3661;111;201;51,5;23,2;"Normal";24,85
3661;111;301;51,8;23,3;"Normal";24,85
3661;111;302;41,9;0;"Morta";24,85
3661;111;303;57;23,9;"Normal";24,85
3661;111;304;57,7;23,7;"Normal";24,85
3661;111;305;46,6;0;"Morta";24,85
3661;111;306;54,8;23,4;"Normal";24,85
3661;111;401;56;24,1;"Normal";24,85
3661;111;402;52,2;0;"Normal";24,85
3661;111;403;58,5;24,9;"Dominante";24,85
3661;111;404;51,5;0;"Normal";24,85
3661;111;203;43,1;0;"Morta";24,85
3661;111;204;0;0;"Falha";24,85
3661;111;205;49;0;"Inclinada";24,85
3661;111;502;42,6;0;"Normal";24,85
3661;111;405;56,1;0;"Normal";24,85
3661;111;501;55;0;"Normal";24,85
3661;112;103;54,7;27,1;"Normal";26,35
3661;112;105;51,7;25,2;"Normal";26,35
3661;112;203;46,9;25,7;"Normal";26,35
3661;112;204;55,2;26;"Normal";26,35
3661;112;201;49,7;25,6;"Normal";26,35
3661;112;202;50,3;24,9;"Normal";26,35
3661;112;301;59,1;26,5;"Dominante";26,35
3661;112;302;55;0;"Normal";26,35
3661;112;205;43;0;"Normal";26,35
3661;112;206;0;0;"Falha";26,35
3661;112;102;53;26,6;"Normal";26,35
3661;112;306;22,2;0;"Morta";26,35
3661;112;401;55,7;0;"Normal";26,35
3661;112;402;56,7;0;"Normal";26,35
3661;112;403;52,6;0;"Normal";26,35
3661;112;404;51,7;0;"Normal";26,35
3661;112;405;52,9;0;"Normal";26,35
3661;112;501;34,7;0;"Morta";26,35
3661;112;502;53,8;0;"Normal";26,35
3661;112;503;54;0;"Normal";26,35
3661;112;101;49,5;25,9;"Normal";26,35
3661;112;303;48,7;0;"Normal";26,35
3661;112;304;50,9;0;"Normal";26,35
3661;112;305;57;26,2;"Dominante";26,35
3661;113;101;60,8;26,1;"Normal";26
3661;113;202;47,3;24,1;"Normal";26
3661;113;203;61,4;26,9;"Normal";26
3661;113;204;43,8;0;"Inclinada";26
3661;113;301;59,7;24;"Normal";26
3661;113;302;54,5;25,5;"Normal";26
3661;113;303;57,6;0;"Normal";26
3661;113;304;58,4;0;"Normal";26
3661;113;401;58,1;0;"Normal";26
3661;113;402;57,9;0;"Normal";26
3661;113;102;0;0;"Falha";26
3661;113;103;61,6;26,6;"Dominante";26
3661;113;104;60;26,7;"Normal";26
3661;113;201;51,9;24,2;"Normal";26
3661;113;502;55,5;0;"Normal";26
3661;113;503;48,5;0;"Normal";26
3661;113;403;62,2;25,4;"Dominante";26
3661;113;404;59,7;0;"Normal";26
3661;113;405;61;0;"Normal";26
3661;113;501;55,8;0;"Normal";26
3661;114;101;47,5;0;"Morta";26,4
3661;114;102;60,7;27,3;"Dominante";26,4
3661;114;103;56,1;27;"Normal";26,4
3661;114;104;54,7;26,9;"Normal";26,4
3661;114;201;55,3;25,9;"Normal";26,4
3661;114;202;52;24,7;"Normal";26,4
3661;114;203;46,2;0;"Inclinada";26,4
3661;114;204;52,4;24,3;"Normal";26,4
3661;114;304;48,4;0;"Normal";26,4
3661;114;305;47,2;0;"Normal";26,4
3661;114;306;56,6;0;"Normal";26,4
3661;114;401;57,6;25,5;"Dominante";26,4
3661;114;402;44,7;0;"Normal";26,4
3661;114;403;55,6;0;"Normal";26,4
3661;114;404;54,7;0;"Normal";26,4
3661;114;405;54,8;0;"Normal";26,4
3661;114;501;44,2;0;"Normal";26,4
3661;114;205;46,7;24,1;"Normal";26,4
3661;114;301;33,4;24,4;"Dominada";26,4
3661;114;302;51,8;0;"Normal";26,4
3661;114;303;55;0;"Normal";26,4
3661;114;502;53,9;0;"Normal";26,4
3661;114;503;0;0;"Falha";26,4
3661;115;103;55,8;26,9;"Normal";26,15
3661;115;203;52,6;25,7;"Normal";26,15
3661;115;204;55,5;26,1;"Normal";26,15
3661;115;201;57,3;26,4;"Normal";26,15
3661;115;202;56,5;26,8;"Normal";26,15
3661;115;302;51,6;0;"Normal";26,15
3661;115;303;54,6;0;"Normal";26,15
3661;115;205;55,8;26,5;"Normal";26,15
3661;115;301;49;0;"Normal";26,15
3661;115;101;58;26,4;"Dominante";26,15
3661;115;102;57,8;26,7;"Normal";26,15
3661;115;402;56,7;0;"Normal";26,15
3661;115;403;58,1;25,9;"Dominante";26,15
3661;115;404;47,8;0;"Normal";26,15
3661;115;405;51,6;0;"Normal";26,15
3661;115;501;48,2;0;"Morta";26,15
3661;115;502;56,2;0;"Normal";26,15
3661;115;503;53,9;0;"Normal";26,15
3661;115;304;53,2;0;"Normal";26,15
3661;115;305;47,4;0;"Normal";26,15
3661;115;306;52,7;0;"Normal";26,15
3661;116;104;43,7;0;"Morta";26,4
3661;116;101;57,2;25,1;"Normal";26,4
3661;116;102;53,6;24,2;"Normal";26,4
3661;116;103;55,6;24;"Normal";26,4
3661;116;204;56;24,3;"Normal";26,4
3661;116;301;61,4;26,7;"Dominante";26,4
3661;116;302;50,2;23,3;"Normal";26,4
3661;116;303;57,2;0;"Normal";26,4
3661;116;305;54,4;0;"Normal";26,4
3661;116;306;49,2;0;"Normal";26,4
3661;116;401;58,6;0;"Normal";26,4
3661;116;402;54,2;0;"Normal";26,4
3661;116;403;55,3;0;"Normal";26,4
3661;116;404;56,6;0;"Normal";26,4
3661;116;201;61,8;26,1;"Dominante";26,4
3661;116;202;0;0;"Falha";26,4
3661;116;203;55,6;26;"Normal";26,4
3661;116;503;54,2;0;"Normal";26,4
3661;116;504;58,2;0;"Normal";26,4
3661;116;405;54,3;0;"Normal";26,4
3661;116;501;38,1;0;"Dominada";26,4
3661;116;502;53,2;0;"Normal";26,4
3661;117;104;52;27;"Normal";26,7
3661;117;101;52,7;25,7;"Normal";26,7
3661;117;102;30;0;"Interplantio";26,7
3661;117;103;56,7;25,1;"Normal";26,7
3661;117;204;46,2;24,8;"Normal";26,7
3661;117;201;51,5;25,2;"Normal";26,7
3661;117;202;54;25;"Normal";26,7
3661;117;203;58,7;26,9;"Dominante";26,7
3661;117;306;59,1;26,5;"Dominante";26,7
3661;117;401;56;0;"Normal";26,7
3661;117;402;52,2;0;"Normal";26,7
3661;117;403;46,2;0;"Normal";26,7
3661;117;404;53,2;0;"Normal";26,7
3661;117;405;58,2;0;"Dominada";26,7
3661;117;406;39,3;0;"Normal";26,7
3661;117;501;43,9;0;"Normal";26,7
3661;117;502;49,2;0;"Normal";26,7
3661;117;503;51,5;0;"Normal";26,7
3661;117;504;33,9;0;"Morta";26,7
3661;117;301;53,4;25,2;"Normal";26,7
3661;117;302;56,7;0;"Normal";26,7
3661;117;303;50;0;"Normal";26,7
3661;117;304;48,2;0;"Normal";26,7
3661;117;305;42;0;"Normal";26,7
3661;118;202;53,5;24,5;"Normal";26,7
3661;118;203;50,6;24,1;"Normal";26,7
3661;118;204;52,8;26,5;"Normal";26,7
3661;118;301;58,4;27,5;"Dominante";26,7
3661;118;302;57,8;0;"Normal";26,7
3661;118;303;57,2;0;"Normal";26,7
3661;118;304;0;0;"Falha";26,7
3661;118;305;0;0;"Falha";26,7
3661;118;101;50,3;26,4;"Normal";26,7
3661;118;102;47,5;0;"Bifurcadaacima1.30";26,7
3661;118;103;48,4;24,7;"Normal";26,7
3661;118;104;50,3;25,6;"Normal";26,7
3661;118;201;59,7;25,9;"Dominante";26,7
3661;118;501;50,3;0;"Normal";26,7
3661;118;502;51,8;0;"Normal";26,7
3661;118;503;53,8;0;"Normal";26,7
3661;118;404;50,8;0;"Normal";26,7
3661;118;401;53,1;0;"Normal";26,7
3661;118;402;52,5;0;"Normal";26,7
3661;118;403;55;0;"Normal";26,7
3661;118;405;52,3;0;"Normal";26,7
3661;119;101;53,1;26;"Normal";28,05
